,date,dewpoint,et_loss,ndvi,precipitation,radiation,sca,dd,temp,runoff
39,2003-09-30,268.9956137868838,0.027850343599866,0.1483602362431528,1.8736468090494156,7017.65768993889,12825.099311109983,0.0,263.66458357849933,0.2579506215035075
40,2003-10-31,256.3874084506862,0.0407859033900298,0.1287723992856812,0.2305467722204963,5191.1220186109285,40367.71672513756,0.0,265.2104878100671,0.1300952815579312
41,2003-11-30,250.15525562782753,0.0229256577696636,0.12882131211744,0.2852251385321286,2888.987973839188,32640.535620685267,0.0,272.6369144589979,0.083085716797833
42,2003-12-31,249.91982383053747,0.0061936758743411,0.1210356518120315,0.2897392407571334,1689.125349131832,18390.021769043982,6.592292130326712,279.5922921303267,0.0596369178433751
43,2004-01-31,249.67867174809612,0.0102403324890879,0.3945826241360179,0.4092822881183195,1324.294638167946,24113.67244896904,6.221702986320338,279.22170298632034,0.0564287183556663
44,2004-02-29,248.43091467624035,0.0482486409629079,0.4374821743982195,0.2523969681330286,1786.0771959820672,49067.49748090081,1.8570968519214262,274.8570968519214,0.0592282326087821
45,2004-03-31,255.38095994021305,0.0976413789043968,0.4297309336180639,0.2630858239620258,2867.353200404217,46150.31196062484,0.0,263.947306904501,0.1121709027842792
46,2004-04-30,260.27432731991377,0.0769843455918604,0.3633415677166223,1.166801915682658,3301.408372988248,33003.45795949033,0.0,257.98413351189737,0.2089820724629145
47,2004-05-31,262.2164793873511,0.097660193280486,0.3085833745750259,0.9302975535887328,4927.320227168047,45897.22520887404,0.0,254.36885386871745,0.7514610329262847
48,2004-06-30,268.0933322942891,0.068168882537653,0.2460909863935023,1.068960573545465,7201.999264021,25090.852587250098,0.0,253.8680980378547,2.5439870540408775
49,2004-07-31,271.99963724419206,0.0458912583399778,0.2382919638278161,1.6016583885997293,9308.793295347206,13965.86149430684,0.0,254.50504356721217,1.4166079397508644
50,2004-08-31,272.1836809966833,0.0265691806021291,0.1718133486870955,1.774972118679688,9032.805099381052,11404.79482436844,0.0,260.70172392848366,0.4337008693612865
51,2004-09-30,266.6306539523244,0.0688230656144572,0.2031062243622693,0.8378197561198402,7888.005398351591,16392.18775054398,0.0,265.0723838496773,0.1951980878412968
52,2004-10-31,257.0300687958936,0.040880115893062,0.1835907842158128,1.1618612009859364,3482.638175918029,36703.18871195528,0.0,267.62345505103946,0.1268366712389052
53,2004-11-30,252.119633369619,0.0354402694814594,0.1757096131318285,0.1778035270258889,2875.845207233044,38248.79514912641,0.4929421889392529,273.49294218893925,0.0735925036049965
54,2004-12-31,251.360974142728,0.0284517129242125,0.332060142784304,0.3659650307752801,1733.595610852936,18909.696108301985,5.36975823685998,278.36975823686,0.0599531584645416
55,2005-01-31,247.6219605777368,0.0171678358415066,0.4179060155041617,0.390847227867169,1394.5320532929118,35723.65276190243,5.692241717947809,278.6922417179478,0.0423201391024118
56,2005-02-28,251.82117716215708,0.0057103862972068,0.3601955948721612,0.7213469159270453,1274.2451583591596,14871.470726849251,2.050307263945399,275.0503072639454,0.0906470217038826
