date,max_temp,min_temp,temp_mean
2000-02-19,254.05731098040835,244.3485353461889,249.3701425105761
2000-02-20,253.92877926291726,244.77249238240375,249.72596299720973
2000-02-21,254.3616977029491,246.03079849253456,250.02307125808508
2000-02-22,254.90832752909657,245.39571146838304,250.0489573749131
2000-02-23,255.44259244120792,245.078688279676,250.41414011338955
2000-02-24,255.21919000734002,244.27005110581499,249.6028810684006
2000-02-25,254.80775964349095,243.93793961794364,249.10480109759033
2000-02-26,255.08724862037684,244.26949939483492,249.56189770299557
2000-02-27,258.07827373464085,246.5139741113987,252.69234559668112
2000-02-28,259.04469672558736,247.78780100589404,254.09873863319584
2000-02-29,262.25821493814607,252.4916554317705,257.56749175475136
2000-03-01,260.4122781471259,250.25165445106322,255.4436625384774
2000-03-02,259.8706466431496,249.7138114935927,255.2338210834402
2000-03-03,259.94902416042083,251.24355445676449,256.37508709789313
2000-03-04,261.2874007725856,255.0787710759167,258.8402149769441
2000-03-05,260.41747464111256,248.447576535186,256.03945947328566
2000-03-06,258.99871362463847,247.88568384063743,254.6482628591157
2000-03-07,260.152073508615,248.14096265210802,254.92226429424502
2000-03-08,257.9531173690638,245.82841288925883,252.34914254051884
2000-03-09,257.00222436788346,246.2270158368161,251.82960670436591
2000-03-10,259.551680138487,249.26673111547845,254.9515756169734
2000-03-11,261.21445245344705,251.93779029815536,256.8023222178462
2000-03-12,261.39500869059475,249.15173877055085,255.8698888148906
2000-03-13,259.35605979200585,246.90618433298923,253.689631152592
2000-03-14,259.33292839548886,246.90692832446288,253.3261709411827
2000-03-15,259.259208329464,246.34545148061872,253.4544458758151
2000-03-16,260.4360567489518,250.10449989832247,256.212295303988
2000-03-17,261.47971379242057,251.62258249512377,257.0880367726967
2000-03-18,260.1977932890429,250.07456572213246,255.81164156677204
2000-03-19,258.68303543867995,246.12174355811447,253.04440369713896
2000-03-20,258.76548876641885,247.05344115058614,253.69115602462142
2000-03-21,260.83790804524335,251.4340672678718,256.5730831043596
2000-03-22,261.9466536211908,252.47748784668886,257.59959011306574
2000-03-23,262.59830337061004,248.90599081806593,256.675694244265
2000-03-24,262.6768408261455,247.51124796602306,256.61115524200346
2000-03-25,264.7927698751432,252.84864474175825,258.75749977138383
2000-03-26,266.41058446022384,254.84919913956534,260.45231195255855
2000-03-27,266.88766794264905,256.7183940960739,261.76520939050954
2000-03-28,267.5223126333832,257.7061095012992,262.63491921402533
2000-03-29,267.8837433918091,259.26885352899234,264.2286919829302
2000-03-30,268.2883581294385,261.3469095681648,265.0858495417198
